stop_id,stop_name,stop_lat,stop_lon,stop_desc
1179,103-A 104-C,-27.503526650444435,-58.827904106115504,103-A 104-C
1180,103-A 104-C,-27.503406789244504,-58.82877800331761,103-A 104-C
1181,103-A 104-C,-27.503203109044687,-58.83037358242141,103-A 104-C
1182,106-A,-27.49062866174025,-58.77968704040248,106-A
1183,106-A,-27.494596654639956,-58.77811920539825,106-A
1184,106-A,-27.49633179243983,-58.77731110609613,106-A
1185,106-A,-27.50045920923948,-58.7755437817914,106-A
1186,106-A,-27.50164885273973,-58.77870551949879,106-A
1187,106-A,-27.50376838453975,-58.77957044810058,106-A
1188,106-A,-27.50347049173976,-58.779653009900805,106-A
1189,106-A,-27.504729285939742,-58.7798870326012,106-A
1190,106-A,-27.50611238373973,-58.780140669001646,106-A
1191,106-A,-27.506053961939827,-58.78116552430408,106-A
1192,106-A,-27.505822872839975,-58.782736209107846,106-A
1193,106-A,-27.505635788740097,-58.78391470471068,106-A
1194,106-A,-27.505186434940462,-58.787339801818845,106-A
1195,102-B,-27.4902426750424,-58.80125501835376,102-B
1196,102-B,-27.48958293544252,-58.802371571756495,102-B
1197,102-B 108-A-B 110-B,-27.489399287943044,-58.807879907069605,102-B 108-A-B 110-B
1198,102-B,-27.470323454945415,-58.83077468460886,102-B
1199,102-B 108-A-B 110-B,-27.49100339036596,-58.80567714920171,102-B 108-A-B 110-B
1200,102-B,-27.492728244642468,-58.8029177365574,102-B
1201,102-B,-27.492817428042255,-58.80113037945314,102-B
1202,102-B,-27.492717328981072,-58.79962207038411,102-B
1203,103-B,-27.52218610804019,-58.7910393224256,103-B
1204,103-B,-27.52071567074004,-58.78907016192108,103-B
1205,103-B,-27.521762235240008,-58.78897838002072,103-B
1206,103-B,-27.52290804134004,-58.78972948242238,103-B
1207,103-B 103-C-ESPERANZA-MONTAÃ‘A,-27.523111553940254,-58.792121677628046,103-B 103-C-ESPERANZA-MONTAÃ‘A
1208,103-B 103-C-ESPERANZA-MONTAÃ‘A,-27.523769198140425,-58.79419862933291,103-B 103-C-ESPERANZA-MONTAÃ‘A
1209,103-B,-27.51774071037787,-58.79059884107357,103-B
1210,103-B,-27.522814904168992,-58.78882135514069,103-B
1211,103-B,-27.525052138773425,-58.79635022322012,103-B
1212,103-B 103-C-ESPERANZA-MONTAÃ‘A,-27.524325330999694,-58.794922719711565,103-B 103-C-ESPERANZA-MONTAÃ‘A
1213,103-B 103-C-ESPERANZA-MONTAÃ‘A,-27.52390984037631,-58.79410628066184,103-B 103-C-ESPERANZA-MONTAÃ‘A
1214,103-C-ESPERANZA-MONTAÃ‘A 103-C-ESPERANZA-PUERTO,-27.53918501557324,-58.79055488764645,103-C-ESPERANZA-MONTAÃ‘A 103-C-ESPERANZA-PUERTO
1215,103-C-ESPERANZA-MONTAÃ‘A 103-C-ESPERANZA-PUERTO,-27.543340668706698,-58.790050381227374,103-C-ESPERANZA-MONTAÃ‘A 103-C-ESPERANZA-PUERTO
1216,103-C-ESPERANZA-MONTAÃ‘A 103-C-ESPERANZA-PUERTO,-27.546113433743383,-58.79057369511102,103-C-ESPERANZA-MONTAÃ‘A 103-C-ESPERANZA-PUERTO
1217,103-D,-27.531893579647164,-58.787575251534015,103-D
1218,103-D,-27.53206755729912,-58.787771034315966,103-D
1219,104-A 110-A 104-B 110-B,-27.488258021153523,-58.85177722633524,104-A 110-A 104-B 110-B
1220,104-A 104-B 110-B,-27.49016713217061,-58.85167321900811,104-A 104-B 110-B
1221,104-A,-27.491840754784423,-58.849732726458335,104-A
1222,104-A 104-B 110-B,-27.492247509822487,-58.84755297590371,104-A 104-B 110-B
1223,104-A 104-D 104-C 108-A-B,-27.46272707230981,-58.82743812347167,104-A 104-D 104-C 108-A-B
1224,109-A 109-B-YECOHA,-27.467464811942616,-58.814214563704574,109-A 109-B-YECOHA
1225,109-A 109-B-YECOHA 103-A,-27.50792853787384,-58.81313604729189,109-A 109-B-YECOHA 103-A
1226,103-A,-27.501066313016445,-58.83120482744281,103-A
1227,110-B 104-A,-27.49327637846031,-58.839797220134656,110-B 104-A
1228,110-B,-27.492988698148952,-58.83782744327728,110-B
1229,110-B,-27.49352534759431,-58.83379661073997,110-B
1230,110-B 104-D,-27.4947541339922,-58.82497703554746,110-B 104-D
1231,110-B,-27.50110773514637,-58.82149246359685,110-B
1232,110-B,-27.49927372128473,-58.81746386568125,110-B
1233,110-B,-27.4906561556796,-58.8200119347323,110-B
1234,101-B 101-C 104-B,-27.469479072053318,-58.839454911880125,101-B 101-C 104-B
1235,101-B 101-C 110-A,-27.47415000915852,-58.81369114942836,101-B 101-C 110-A
1236,110-A,-27.491719045646462,-58.82985550875157,110-A
1237,110-A,-27.49186125342141,-58.828036421527045,110-A
1238,110-A,-27.4922646186676,-58.82645956460254,110-A
1239,110-A,-27.490604757389008,-58.82605553636275,110-A
1240,110-A,-27.48899028463892,-58.82561115451176,110-A
1241,110-A,-27.488951273514022,-58.82580528685212,110-A
1242,110-A,-27.48471338292317,-58.825177948487216,110-A
1243,110-A,-27.48450315084932,-58.82495228467689,110-A
1244,110-A,-27.48286668623121,-58.824912680826095,110-A
1245,110-A,-27.48265608737875,-58.81924043296346,110-A
1246,110-A,-27.482523796265323,-58.81921905478996,110-A
1247,110-A,-27.482700757099543,-58.81791818983984,110-A
1248,105-A 101-B 101-C,-27.471522669583813,-58.81102725083998,105-A 101-B 101-C
1249,105-A 101-B 101-C,-27.471979178644204,-58.81307735758405,105-A 101-B 101-C
1250,105-A 105-B 101-B 101-C,-27.470332637545955,-58.83055287132572,105-A 105-B 101-B 101-C
1251,105-A 105-B 101-B 101-C,-27.47011328314621,-58.83314564543191,105-A 105-B 101-B 101-C
1252,105-A 105-B 101-B 101-C,-27.469656804646608,-58.83744824404216,105-A 105-B 101-B 101-C
1253,105-A 105-C-250VIV 105-C-PERICHON 103-A 103-B 103-C-ESPERANZA-PUERTO 103-D 105-B 101-B 101-C 110-A,-27.46277160833246,-58.838963169683225,105-A 105-C-250VIV 105-C-PERICHON 103-A 103-B 103-C-ESPERANZA-PUERTO 103-D 105-B 101-B 101-C 110-A
1254,109-A 109-B-YECOHA 102-A 102-B 102-C 106-A 106-B 106-C 101-B 101-C,-27.468611045668496,-58.83059179485827,109-A 109-B-YECOHA 102-A 102-B 102-C 106-A 106-B 106-C 101-B 101-C
1255,101-B 101-C,-27.4663334305379,-58.84047645822762,101-B 101-C
1256,101-B 101-C,-27.47645083458104,-58.78965733935743,101-B 101-C
